State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 2,FAQ,"2,300.00","2,770.00","2,500.00",Rs./Quintal,2025-10-04
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Lokwan,FAQ,"2,455.00","2,725.00","2,600.00",Rs./Quintal,2025-10-04
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Other,FAQ,"2,525.00","2,740.00","2,625.00",Rs./Quintal,2025-10-04
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"2,590.00","2,875.00","2,675.00",Rs./Quintal,2025-10-04
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"2,605.00","3,075.00","2,750.00",Rs./Quintal,2025-10-04
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"2,550.00","2,675.00","2,612.00",Rs./Quintal,2025-10-04
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,610.00","2,940.00","2,800.00",Rs./Quintal,2025-10-04
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,500.00","2,680.00","2,680.00",Rs./Quintal,2025-10-04
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,400.00","2,575.00","2,575.00",Rs./Quintal,2025-10-04
Gujarat,Sabarkantha,Talod APMC,Cereals,Wheat,Other,FAQ,"2,590.00","2,815.00","2,702.00",Rs./Quintal,2025-10-04
Gujarat,Sabarkantha,Vadali APMC,Cereals,Wheat,Other,FAQ,"2,650.00","2,710.00","2,680.00",Rs./Quintal,2025-10-04
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,2025-10-05
Gujarat,Ahmedabad,Sanad APMC,Cereals,Wheat,Sharbati,FAQ,"2,610.00","2,840.00","2,725.00",Rs./Quintal,2025-10-06
Gujarat,Amreli,Babra APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,700.00","2,525.00",Rs./Quintal,2025-10-06
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"2,355.00","2,930.00","2,643.00",Rs./Quintal,2025-10-06
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"2,675.00","3,160.00","2,850.00",Rs./Quintal,2025-10-06
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"2,500.00","2,850.00","2,700.00",Rs./Quintal,2025-10-06
Gujarat,Anand,Khambhat(Grain Market) APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,750.00","2,500.00",Rs./Quintal,2025-10-06
Gujarat,Banaskanth,Amirgadh APMC,Cereals,Wheat,White,FAQ,"2,570.00","2,590.00","2,580.00",Rs./Quintal,2025-10-06
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"2,545.00","2,650.00","2,575.00",Rs./Quintal,2025-10-06
Gujarat,Banaskanth,Deesa(Bhildi) APMC,Cereals,Wheat,Other,FAQ,"2,200.00","2,605.00","2,500.00",Rs./Quintal,2025-10-06
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"2,580.00","2,760.00","2,670.00",Rs./Quintal,2025-10-06
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"2,575.00","2,715.00","2,645.00",Rs./Quintal,2025-10-06
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"2,120.00","2,615.00","2,367.50",Rs./Quintal,2025-10-06
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,147 Average,FAQ,"2,305.00","2,620.00","2,620.00",Rs./Quintal,2025-10-06
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"2,400.00","3,000.00","2,700.00",Rs./Quintal,2025-10-06
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,400.00","2,790.00","2,595.00",Rs./Quintal,2025-10-06
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Cereals,Wheat,Kalyan,FAQ,"2,505.00","3,055.00","2,875.00",Rs./Quintal,2025-10-06
Gujarat,Bhavnagar,Palitana APMC,Cereals,Wheat,Hybrid,FAQ,"2,475.00","2,835.00","2,655.00",Rs./Quintal,2025-10-06
Gujarat,Bhavnagar,Taleja APMC,Cereals,Wheat,Kalyan,FAQ,"2,300.00","2,765.00","2,535.00",Rs./Quintal,2025-10-06
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,800.00","2,850.00","2,820.00",Rs./Quintal,2025-10-06
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,850.00","2,900.00","2,880.00",Rs./Quintal,2025-10-06
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Wheat,FAQ,"2,680.00","2,700.00","2,690.00",Rs./Quintal,2025-10-06
Gujarat,Dahod,Limkheda APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,2025-10-06
Gujarat,Dahod,Zalod(Sanjeli) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,525.00","2,525.00",Rs./Quintal,2025-10-06
Gujarat,Dahod,Zalod(Zalod) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,2025-10-06
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"2,615.00","2,630.00","2,622.00",Rs./Quintal,2025-10-06
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,615.00","2,607.00",Rs./Quintal,2025-10-06
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"2,300.00","2,705.00","2,500.00",Rs./Quintal,2025-10-06
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"2,510.00","2,755.00","2,625.00",Rs./Quintal,2025-10-06
Gujarat,Gir Somnath,Veraval APMC,Cereals,Wheat,Medium Fine,FAQ,"2,255.00","2,625.00","2,505.00",Rs./Quintal,2025-10-06
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,570.00","2,285.00",Rs./Quintal,2025-10-06
Gujarat,Jamnagar,Jam Jodhpur APMC,Cereals,Wheat,Lok-1,FAQ,"2,400.00","2,630.00","2,535.00",Rs./Quintal,2025-10-06
Gujarat,Jamnagar,Jamnagar APMC,Cereals,Wheat,Other,FAQ,"2,415.00","2,670.00","2,575.00",Rs./Quintal,2025-10-06
Gujarat,Jamnagar,Kalawad APMC,Cereals,Wheat,Other,FAQ,"2,245.00","2,720.00","2,450.00",Rs./Quintal,2025-10-06
Gujarat,Junagarh,Bhesan APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,750.00","2,500.00",Rs./Quintal,2025-10-06
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Lokwan,FAQ,"2,400.00","2,675.00","2,550.00",Rs./Quintal,2025-10-06
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Sharbati,FAQ,"2,400.00","2,745.00","2,575.00",Rs./Quintal,2025-10-06
Gujarat,Kheda,Kapadvanj APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,2025-10-06
Gujarat,Mehsana,Kadi APMC,Cereals,Wheat,Deshi,FAQ,"2,545.00","2,675.00","2,625.00",Rs./Quintal,2025-10-06
Gujarat,Mehsana,Mehsana APMC,Cereals,Wheat,Local,FAQ,"2,455.00","2,725.00","2,650.00",Rs./Quintal,2025-10-06
Gujarat,Mehsana,Mehsana(Jornang) APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,705.00","2,650.00",Rs./Quintal,2025-10-06
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"2,400.00","2,790.00","2,595.00",Rs./Quintal,2025-10-06
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"2,520.00","2,810.00","2,650.00",Rs./Quintal,2025-10-06
Gujarat,Morbi,Morbi APMC,Cereals,Wheat,Local,FAQ,"2,570.00","2,770.00","2,670.00",Rs./Quintal,2025-10-06
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,650.00","2,600.00",Rs./Quintal,2025-10-06
Gujarat,Patan,Harij APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,655.00","2,505.00",Rs./Quintal,2025-10-06
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"2,525.00","2,755.00","2,675.00",Rs./Quintal,2025-10-06
Gujarat,Patan,Radhanpur APMC,Cereals,Wheat,Medium Fine,FAQ,"2,450.00","2,675.00","2,600.00",Rs./Quintal,2025-10-06
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"2,540.00","2,700.00","2,620.00",Rs./Quintal,2025-10-06
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Lokwan,FAQ,"2,450.00","2,525.00","2,485.00",Rs./Quintal,2025-10-06
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"2,560.00","2,690.00","2,625.00",Rs./Quintal,2025-10-06
Gujarat,Rajkot,Gondal APMC,Cereals,Wheat,Lokwan,FAQ,"2,580.00","2,700.00","2,620.00",Rs./Quintal,2025-10-06
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 1,FAQ,"2,250.00","2,620.00","2,500.00",Rs./Quintal,2025-10-06
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 2,FAQ,"2,375.00","2,775.00","2,525.00",Rs./Quintal,2025-10-06
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"2,600.00","2,900.00","2,680.00",Rs./Quintal,2025-10-06
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"2,615.00","3,105.00","2,755.00",Rs./Quintal,2025-10-06
Gujarat,Rajkot,Upleta APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,650.00","2,550.00",Rs./Quintal,2025-10-06
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,2025-10-06
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,580.00","2,955.00","2,800.00",Rs./Quintal,2025-10-06
Gujarat,Sabarkantha,Meghraj APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,600.00",Rs./Quintal,2025-10-06
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,500.00","2,630.00","2,630.00",Rs./Quintal,2025-10-06
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,400.00","2,530.00","2,530.00",Rs./Quintal,2025-10-06
Gujarat,Sabarkantha,Talod APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,730.00","2,665.00",Rs./Quintal,2025-10-06
Gujarat,Sabarkantha,Vadali APMC,Cereals,Wheat,Other,FAQ,"2,625.00","2,695.00","2,660.00",Rs./Quintal,2025-10-06
Gujarat,Ahmedabad,Sanad APMC,Cereals,Wheat,Sharbati,FAQ,"2,545.00","2,895.00","2,720.00",Rs./Quintal,2025-10-07
Gujarat,Amreli,Babra APMC,Cereals,Wheat,Other,FAQ,"2,325.00","2,675.00","2,500.00",Rs./Quintal,2025-10-07
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"2,460.00","2,865.00","2,663.00",Rs./Quintal,2025-10-07
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"2,675.00","3,150.00","2,800.00",Rs./Quintal,2025-10-07
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"2,550.00","2,850.00","2,675.00",Rs./Quintal,2025-10-07
Gujarat,Anand,Khambhat(Grain Market) APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,750.00","2,500.00",Rs./Quintal,2025-10-07
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"2,800.00","3,200.00","3,000.00",Rs./Quintal,2025-10-07
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Cereals,Wheat,Kalyan,FAQ,"2,400.00","3,075.00","2,875.00",Rs./Quintal,2025-10-07
Gujarat,Bhavnagar,Palitana APMC,Cereals,Wheat,Hybrid,FAQ,"2,475.00","2,630.00","2,550.00",Rs./Quintal,2025-10-07
Gujarat,Bhavnagar,Taleja APMC,Cereals,Wheat,Kalyan,FAQ,"2,300.00","2,920.00","2,610.00",Rs./Quintal,2025-10-07
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,800.00","2,850.00","2,820.00",Rs./Quintal,2025-10-07
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,850.00","2,900.00","2,880.00",Rs./Quintal,2025-10-07
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Wheat,FAQ,"2,660.00","2,680.00","2,670.00",Rs./Quintal,2025-10-07
Gujarat,Dahod,Limkheda APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,2025-10-07
Gujarat,Dahod,Zalod(Sanjeli) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,525.00","2,525.00",Rs./Quintal,2025-10-07
Gujarat,Dahod,Zalod(Zalod) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,2025-10-07
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"2,555.00","2,635.00","2,595.00",Rs./Quintal,2025-10-07
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,575.00","2,537.00",Rs./Quintal,2025-10-07
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"2,550.00","2,710.00","2,650.00",Rs./Quintal,2025-10-07
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"2,500.00","2,720.00","2,630.00",Rs./Quintal,2025-10-07
Gujarat,Gir Somnath,Veraval APMC,Cereals,Wheat,Medium Fine,FAQ,"2,305.00","2,600.00","2,505.00",Rs./Quintal,2025-10-07
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"2,075.00","2,560.00","2,320.00",Rs./Quintal,2025-10-07
Gujarat,Jamnagar,Jam Jodhpur APMC,Cereals,Wheat,Lok-1,FAQ,"2,400.00","2,675.00","2,525.00",Rs./Quintal,2025-10-07
Gujarat,Jamnagar,Jamnagar APMC,Cereals,Wheat,Other,FAQ,"2,465.00","2,725.00","2,625.00",Rs./Quintal,2025-10-07
Gujarat,Jamnagar,Kalawad APMC,Cereals,Wheat,Other,FAQ,"2,460.00","2,725.00","2,520.00",Rs./Quintal,2025-10-07
Gujarat,Junagarh,Bhesan APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,600.00","2,500.00",Rs./Quintal,2025-10-07
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Lokwan,FAQ,"2,450.00","2,655.00","2,575.00",Rs./Quintal,2025-10-07
Gujarat,Mehsana,Kadi APMC,Cereals,Wheat,Deshi,FAQ,"2,500.00","2,675.00","2,625.00",Rs./Quintal,2025-10-07
Gujarat,Mehsana,Mehsana APMC,Cereals,Wheat,Local,FAQ,"2,465.00","2,755.00","2,575.00",Rs./Quintal,2025-10-07
Gujarat,Mehsana,Mehsana(Jornang) APMC,Cereals,Wheat,Other,FAQ,"2,330.00","2,680.00","2,500.00",Rs./Quintal,2025-10-07
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"2,125.00","2,765.00","2,700.00",Rs./Quintal,2025-10-07
Gujarat,Morbi,Morbi APMC,Cereals,Wheat,Local,FAQ,"2,590.00","2,800.00","2,695.00",Rs./Quintal,2025-10-07
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,700.00","2,600.00",Rs./Quintal,2025-10-07
Gujarat,Patan,Harij APMC,Cereals,Wheat,Other,FAQ,"2,400.00","2,750.00","2,575.00",Rs./Quintal,2025-10-07
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,665.00","2,600.00",Rs./Quintal,2025-10-07
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"2,525.00","2,675.00","2,600.00",Rs./Quintal,2025-10-07
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Lokwan,FAQ,"2,250.00","2,400.00","2,325.00",Rs./Quintal,2025-10-07
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"2,470.00","2,610.00","2,540.00",Rs./Quintal,2025-10-07
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 1,FAQ,"2,350.00","2,550.00","2,500.00",Rs./Quintal,2025-10-07
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 2,FAQ,"2,400.00","2,710.00","2,550.00",Rs./Quintal,2025-10-07
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Lokwan,FAQ,"2,455.00","2,685.00","2,600.00",Rs./Quintal,2025-10-07
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Other,FAQ,"2,525.00","2,715.00","2,625.00",Rs./Quintal,2025-10-07
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"2,615.00","2,875.00","2,675.00",Rs./Quintal,2025-10-07
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"2,610.00","3,250.00","2,805.00",Rs./Quintal,2025-10-07
Gujarat,Rajkot,Upleta APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,610.00","2,550.00",Rs./Quintal,2025-10-07
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,2025-10-07
Gujarat,Sabarkantha,Himatnagar APMC,Cereals,Wheat,Sonalika,FAQ,"2,555.00","2,915.00","2,750.00",Rs./Quintal,2025-10-07
Gujarat,Sabarkantha,Meghraj APMC,Cereals,Wheat,Other,FAQ,"2,550.00","2,650.00","2,650.00",Rs./Quintal,2025-10-07
Gujarat,Sabarkantha,Modasa APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,525.00","2,665.00","2,665.00",Rs./Quintal,2025-10-07
Gujarat,Sabarkantha,Modasa(Tintoi) APMC,Cereals,Wheat,Lokwan,FAQ,"2,425.00","2,575.00","2,575.00",Rs./Quintal,2025-10-07
Gujarat,Sabarkantha,Talod APMC,Cereals,Wheat,Other,FAQ,"2,550.00","2,790.00","2,670.00",Rs./Quintal,2025-10-07
Gujarat,Sabarkantha,Vadali APMC,Cereals,Wheat,Other,FAQ,"2,615.00","2,685.00","2,650.00",Rs./Quintal,2025-10-07
Gujarat,Amreli,Babra APMC,Cereals,Wheat,Other,FAQ,"2,275.00","2,725.00","2,500.00",Rs./Quintal,2025-10-08
Gujarat,Amreli,Rajula APMC,Cereals,Wheat,PISSI,FAQ,"2,500.00","3,160.00","2,830.00",Rs./Quintal,2025-10-08
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Bansi,FAQ,"2,700.00","3,010.00","2,775.00",Rs./Quintal,2025-10-08
Gujarat,Amreli,Savarkundla APMC,Cereals,Wheat,Lokwan,FAQ,"2,625.00","2,900.00","2,750.00",Rs./Quintal,2025-10-08
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Lokwan,FAQ,"2,235.00","2,720.00","2,695.00",Rs./Quintal,2025-10-08
Gujarat,Amreli,The Agricultural Produce Market Committee-Amreli,Cereals,Wheat,Rajasthan Tukdi,FAQ,"2,360.00","2,880.00","2,725.00",Rs./Quintal,2025-10-08
Gujarat,Anand,Khambhat(Grain Market) APMC,Cereals,Wheat,Other,FAQ,"2,350.00","2,750.00","2,500.00",Rs./Quintal,2025-10-08
Gujarat,Banaskanth,Amirgadh APMC,Cereals,Wheat,White,FAQ,"2,555.00","2,700.00","2,600.00",Rs./Quintal,2025-10-08
Gujarat,Banaskanth,Deesa APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,685.00","2,625.00",Rs./Quintal,2025-10-08
Gujarat,Banaskanth,Dhanera APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,655.00","2,625.00",Rs./Quintal,2025-10-08
Gujarat,Banaskanth,Palanpur APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,855.00","2,677.00",Rs./Quintal,2025-10-08
Gujarat,Banaskanth,Panthawada APMC,Cereals,Wheat,Other,FAQ,"2,460.00","2,565.00","2,500.00",Rs./Quintal,2025-10-08
Gujarat,Banaskanth,Thara APMC,Cereals,Wheat,Other,FAQ,"2,455.00","2,700.00","2,577.50",Rs./Quintal,2025-10-08
Gujarat,Banaskanth,Vadgam APMC,Cereals,Wheat,147 Average,FAQ,"2,555.00","2,560.00","2,560.00",Rs./Quintal,2025-10-08
Gujarat,Bharuch,Jambusar APMC,Cereals,Wheat,Other,FAQ,"2,600.00","3,400.00","3,000.00",Rs./Quintal,2025-10-08
Gujarat,Bhavnagar,Bhavnagar APMC,Cereals,Wheat,Local,FAQ,"2,575.00","2,800.00","2,685.00",Rs./Quintal,2025-10-08
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Cereals,Wheat,Kalyan,FAQ,"2,505.00","3,055.00","2,875.00",Rs./Quintal,2025-10-08
Gujarat,Bhavnagar,Palitana APMC,Cereals,Wheat,Hybrid,FAQ,"2,425.00","2,605.00","2,515.00",Rs./Quintal,2025-10-08
Gujarat,Bhavnagar,Taleja APMC,Cereals,Wheat,Kalyan,FAQ,"2,355.00","2,815.00","2,585.00",Rs./Quintal,2025-10-08
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,147 Average,FAQ,"2,720.00","2,820.00","2,800.00",Rs./Quintal,2025-10-08
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Lokwan,FAQ,"2,750.00","2,870.00","2,850.00",Rs./Quintal,2025-10-08
Gujarat,Dahod,Dahod APMC,Cereals,Wheat,Wheat,FAQ,"2,640.00","2,650.00","2,645.00",Rs./Quintal,2025-10-08
Gujarat,Dahod,Limkheda APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,2025-10-08
Gujarat,Dahod,Zalod(Sanjeli) APMC,Cereals,Wheat,Other,FAQ,"2,400.00","2,450.00","2,450.00",Rs./Quintal,2025-10-08
Gujarat,Dahod,Zalod(Zalod) APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,2025-10-08
Gujarat,Gandhinagar,Dehgam APMC,Cereals,Wheat,Other,FAQ,"2,505.00","2,595.00","2,550.00",Rs./Quintal,2025-10-08
Gujarat,Gandhinagar,Dehgam(Rekhiyal) APMC,Cereals,Wheat,Other,FAQ,"2,475.00","2,550.00","2,512.00",Rs./Quintal,2025-10-08
Gujarat,Gandhinagar,Kalol APMC,Cereals,Wheat,Other,FAQ,"2,550.00","2,675.00","2,600.00",Rs./Quintal,2025-10-08
Gujarat,Gandhinagar,Mansa APMC,Cereals,Wheat,Medium,FAQ,"2,550.00","2,745.00","2,635.00",Rs./Quintal,2025-10-08
Gujarat,Gir Somnath,Veraval APMC,Cereals,Wheat,Medium Fine,FAQ,"2,275.00","2,675.00","2,505.00",Rs./Quintal,2025-10-08
Gujarat,Jamnagar,Dhrol APMC,Cereals,Wheat,Other,FAQ,"2,455.00","2,590.00","2,525.00",Rs./Quintal,2025-10-08
Gujarat,Jamnagar,Jam Jodhpur APMC,Cereals,Wheat,Lok-1,FAQ,"2,305.00","2,615.00","2,505.00",Rs./Quintal,2025-10-08
Gujarat,Jamnagar,Jamnagar APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,830.00","2,675.00",Rs./Quintal,2025-10-08
Gujarat,Jamnagar,Kalawad APMC,Cereals,Wheat,Other,FAQ,"2,000.00","2,745.00","2,475.00",Rs./Quintal,2025-10-08
Gujarat,Junagarh,Junagadh APMC,Cereals,Wheat,Lokwan,FAQ,"2,250.00","2,700.00","2,550.00",Rs./Quintal,2025-10-08
Gujarat,Junagarh,Visavadar APMC,Cereals,Wheat,Lokwan Gujrat,FAQ,"2,570.00","2,730.00","2,650.00",Rs./Quintal,2025-10-08
Gujarat,Mehsana,Kadi APMC,Cereals,Wheat,Deshi,FAQ,"2,530.00","2,630.00","2,600.00",Rs./Quintal,2025-10-08
Gujarat,Mehsana,Mehsana APMC,Cereals,Wheat,Local,FAQ,"2,450.00","2,685.00","2,600.00",Rs./Quintal,2025-10-08
Gujarat,Mehsana,Mehsana(Jornang) APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,955.00","2,750.00",Rs./Quintal,2025-10-08
Gujarat,Mehsana,Visnagar APMC,Cereals,Wheat,Other,FAQ,"2,400.00","2,800.00","2,600.00",Rs./Quintal,2025-10-08
Gujarat,Morbi,APMC HALVAD,Cereals,Wheat,Other,FAQ,"2,450.00","2,755.00","2,700.00",Rs./Quintal,2025-10-08
Gujarat,Morbi,Morbi APMC,Cereals,Wheat,Local,FAQ,"2,535.00","2,745.00","2,640.00",Rs./Quintal,2025-10-08
Gujarat,Morbi,Vankaner APMC,Cereals,Wheat,Other,FAQ,"2,250.00","2,650.00","2,590.00",Rs./Quintal,2025-10-08
Gujarat,Patan,Patan APMC,Cereals,Wheat,Other,FAQ,"2,450.00","2,710.00","2,600.00",Rs./Quintal,2025-10-08
Gujarat,Patan,Radhanpur APMC,Cereals,Wheat,Medium Fine,FAQ,"2,450.00","2,680.00","2,600.00",Rs./Quintal,2025-10-08
Gujarat,Patan,Siddhpur APMC,Cereals,Wheat,Hybrid,FAQ,"2,505.00","2,750.00","2,627.00",Rs./Quintal,2025-10-08
Gujarat,Porbandar,Porbandar APMC,Cereals,Wheat,Other,FAQ,"2,555.00","2,615.00","2,585.00",Rs./Quintal,2025-10-08
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 1,FAQ,"2,250.00","2,635.00","2,500.00",Rs./Quintal,2025-10-08
Gujarat,Rajkot,Jasdan APMC,Cereals,Wheat,2189 No. 2,FAQ,"2,350.00","2,750.00","2,525.00",Rs./Quintal,2025-10-08
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Cereals,Wheat,Other,FAQ,"2,525.00","2,760.00","2,625.00",Rs./Quintal,2025-10-08
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Lokwan,FAQ,"2,605.00","2,900.00","2,655.00",Rs./Quintal,2025-10-08
Gujarat,Rajkot,Rajkot APMC,Cereals,Wheat,Sharbati,FAQ,"2,595.00","3,250.00","2,875.00",Rs./Quintal,2025-10-08
Gujarat,Rajkot,Upleta APMC,Cereals,Wheat,Other,FAQ,"2,430.00","2,625.00","2,500.00",Rs./Quintal,2025-10-08
Gujarat,Sabarkantha,Bhiloda APMC,Cereals,Wheat,Other,FAQ,"2,500.00","2,625.00","2,562.00",Rs./Quintal,2025-10-08
